poverty_perc,median_household_income,education_less_than_high_school_percent,percent_high_blood_pressure,percent_coronary_heart_disease,percent_stroke,percent_high_cholesterol,percent_inactive,percent_smoking,number_of_hospitals,number_of_primary_care_physicians,percent_no_heath_insurance,urban_rural_status
20.3,0.2562546484084474,14.7,44.4,7.7,4.4,34.7,26.0,21.3,0.012987012987012988,0.19795221843003413,11.3,
10.5,0.38750382810107437,14.2,42.9,7.7,3.5,37.7,27.8,20.0,0.012987012987012988,0.2525597269624574,10.2,
7.0,0.550002812482422,6.8,36.8,6.3,2.8,34.8,20.2,13.5,0.012987012987012988,0.07508532423208192,8.7,
16.9,0.281254492159424,18.2,46.1,8.8,4.6,37.2,32.8,21.5,0.025974025974025976,0.14334470989761094,11.2,0.0
15.2,0.29375441403491226,18.8,48.1,9.8,4.8,39.2,28.3,20.1,0.025974025974025976,0.10238907849829351,12.1,0.0
10.2,0.4062537109143068,13.8,36.1,7.1,3.3,34.6,26.2,20.1,0.012987012987012988,0.11945392491467577,18.0,
20.8,0.3312541796613771,19.9,40.2,8.1,4.2,35.5,20.3,23.0,0.012987012987012988,0.17747440273037546,15.3,
16.8,0.4062537109143068,15.0,34.3,6.9,3.4,32.0,27.1,19.4,0.025974025974025976,0.10238907849829351,16.7,
10.1,0.38750382810107437,11.1,36.5,7.6,3.3,36.1,26.7,18.1,0.012987012987012988,0.10580204778156999,12.7,
15.6,0.32500421872363294,5.8,22.6,3.5,1.9,20.7,19.5,18.2,0.012987012987012988,0.08191126279863481,10.7,
18.8,0.27500453122167984,27.7,40.8,9.8,4.8,37.6,23.9,25.5,0.0,0.4573378839590444,17.3,0.0
6.7,0.5687526952956544,7.9,32.1,6.2,2.7,33.8,20.3,14.6,0.012987012987012988,0.11262798634812288,14.3,
16.8,0.3062543359104006,15.1,37.8,5.9,4.0,29.3,32.4,18.9,0.012987012987012988,0.1604095563139932,18.2,
9.2,0.5125030468559572,7.4,30.9,5.2,2.6,29.5,21.3,13.1,0.025974025974025976,0.07849829351535836,14.4,
8.6,0.5250029687314455,9.6,32.7,6.5,2.9,33.3,25.2,15.2,0.012987012987012988,0.10580204778156999,12.5,
16.1,0.3000043749726564,16.9,42.7,9.2,4.5,37.7,24.4,21.7,0.0,0.4573378839590444,17.4,
13.0,0.2562546484084474,18.5,37.5,8.6,3.8,36.4,20.7,19.8,0.0,0.1262798634812287,16.5,
8.7,0.46875332029174815,11.7,35.6,7.5,3.1,36.3,19.0,15.8,0.0,0.08532423208191126,16.8,
15.8,0.43750351560302747,9.7,35.0,5.6,3.3,29.8,19.0,14.0,0.05194805194805195,0.06484641638225257,16.9,
11.5,0.4062537109143068,12.3,37.2,6.1,3.3,32.8,24.8,17.2,0.012987012987012988,0.12286689419795221,14.8,
15.6,0.281254492159424,12.0,42.7,10.9,4.7,40.4,28.0,18.2,0.012987012987012988,0.10921501706484643,19.4,0.0
5.3,0.6187523827976076,4.5,36.2,6.4,3.0,33.9,18.1,12.3,0.012987012987012988,0.06484641638225257,11.3,
18.4,0.29375441403491226,16.3,36.5,8.1,3.8,34.1,28.8,19.8,0.025974025974025976,0.05802047781569966,18.1,
5.1,0.7312516796770021,6.6,28.3,5.1,2.2,33.9,17.8,11.4,0.012987012987012988,0.11945392491467577,10.9,
13.0,0.45000343747851573,6.9,31.1,5.1,2.8,29.1,20.1,13.1,0.1038961038961039,0.06484641638225257,12.6,1.0
14.0,0.4125036718520509,15.6,39.8,10.2,4.4,38.9,19.2,18.9,0.0,0.09215017064846417,21.8,0.0
11.8,0.34375410153686536,22.1,35.6,8.1,3.7,35.4,26.9,20.9,0.012987012987012988,0.11604095563139932,19.6,0.0
10.4,0.4562533984162599,12.1,31.9,5.4,2.8,31.2,25.1,13.9,0.025974025974025976,0.08532423208191126,17.7,
15.5,0.31875425778588884,17.7,37.7,7.7,3.5,37.6,24.4,20.5,0.012987012987012988,0.11945392491467577,16.6,
9.0,0.506253085918213,6.4,36.4,7.1,3.1,36.6,19.7,14.5,0.0,0.1262798634812287,10.9,
16.4,0.32500421872363294,18.1,38.7,8.6,4.1,36.7,20.4,22.6,0.0,0.23890784982935154,16.0,
8.7,0.43750351560302747,8.2,36.1,5.8,3.2,31.7,24.6,16.5,0.012987012987012988,0.10580204778156999,12.2,
13.8,0.34375410153686536,12.8,39.1,7.7,3.8,34.6,20.0,19.7,0.0,0.14334470989761094,13.1,
12.5,0.40000374997656263,14.0,33.4,7.5,3.3,33.3,21.6,17.0,0.0,0.13993174061433447,19.0,0.0
31.1,0.22500484371972673,27.7,47.6,9.7,6.0,35.6,28.5,25.5,0.012987012987012988,0.4744027303754267,17.6,0.0
20.6,0.29375441403491226,20.1,44.0,9.3,4.8,38.1,20.8,20.4,0.0,0.0,19.0,
22.1,0.281254492159424,18.5,44.7,9.6,5.2,36.6,24.1,21.6,0.012987012987012988,0.15358361774744028,17.4,
12.8,0.4125036718520509,13.2,38.7,7.9,3.8,36.6,20.7,18.0,0.012987012987012988,0.09215017064846417,13.5,
15.9,0.36875394528784194,27.7,36.3,8.2,3.7,35.7,23.8,22.8,0.012987012987012988,0.2286689419795222,20.4,
21.1,0.281254492159424,11.9,39.1,6.9,3.8,31.0,27.6,19.8,0.03896103896103896,0.06484641638225257,13.3,
7.3,0.4875032031049806,9.5,33.9,5.7,2.8,31.8,25.5,17.3,0.012987012987012988,0.25597269624573377,13.7,
10.5,0.43750351560302747,12.5,36.8,8.7,3.7,37.1,20.6,17.4,0.012987012987012988,0.11262798634812288,16.2,
10.1,0.4062537109143068,12.9,36.2,7.1,3.3,35.8,21.3,18.6,0.0,0.1945392491467577,15.0,
16.3,0.31875425778588884,19.3,37.3,8.3,4.0,34.2,25.9,21.3,0.012987012987012988,0.15699658703071673,17.9,0.0
12.7,0.3812538671633302,10.7,41.5,7.0,4.0,33.8,22.5,17.2,0.012987012987012988,0.08191126279863481,16.1,
15.0,0.3312541796613771,14.2,39.9,8.4,4.2,36.2,18.9,20.1,0.0,0.0,14.8,0.0
17.9,0.31875425778588884,17.1,40.8,8.5,4.4,34.8,25.9,21.3,0.012987012987012988,0.10921501706484643,17.0,
20.8,0.27500453122167984,17.4,50.8,10.6,6.1,39.2,19.9,21.5,0.0,0.13993174061433447,16.1,0.0
23.2,0.24375472653295915,20.5,47.5,10.9,6.0,38.7,19.0,24.3,0.0,0.0,15.8,0.0
16.4,0.32500421872363294,14.8,40.7,7.7,4.1,34.0,26.0,21.2,0.012987012987012988,0.09556313993174062,16.6,0.0
12.9,0.31875425778588884,10.9,44.1,11.4,4.8,41.0,23.1,16.9,0.012987012987012988,0.08532423208191126,18.8,0.0
15.2,0.3000043749726564,17.3,43.7,8.9,4.6,37.7,26.7,21.0,0.012987012987012988,0.08532423208191126,13.7,0.0
14.1,0.3062543359104006,16.8,38.4,8.7,3.9,35.9,26.4,20.3,0.0,0.21843003412969286,15.1,
13.0,0.3500040624746095,28.6,31.8,8.0,3.7,32.4,28.3,19.7,0.012987012987012988,0.09897610921501707,22.9,
15.6,0.29375441403491226,17.2,41.2,10.0,4.6,37.9,24.8,26.1,0.0,0.0,12.5,0.0
6.7,0.40000374997656263,10.6,35.4,7.6,3.2,34.8,21.4,18.1,0.012987012987012988,0.07508532423208192,8.7,0.0
11.5,0.44375347654077163,9.0,34.1,6.8,3.1,32.3,24.4,18.0,0.025974025974025976,0.08873720136518773,8.0,
8.8,0.38750382810107437,10.2,37.9,7.9,3.4,36.5,25.3,21.0,0.012987012987012988,0.11262798634812288,9.1,
12.3,0.27500453122167984,9.5,36.9,8.0,3.5,34.9,25.1,21.6,0.012987012987012988,0.10580204778156999,8.1,0.0
7.9,0.41875363278979505,8.9,37.1,8.4,3.6,36.2,23.1,20.8,0.0,0.13310580204778158,8.9,0.0
22.1,0.2625046093461916,17.0,44.4,9.1,4.1,40.7,32.9,23.4,0.012987012987012988,0.1262798634812287,8.5,0.0
15.3,0.3125042968481447,16.5,43.9,9.0,4.1,37.9,27.0,24.4,0.012987012987012988,0.2764505119453925,8.5,
10.0,0.4062537109143068,9.5,41.7,7.8,3.5,36.8,20.9,22.0,0.0,0.16382252559726962,6.7,0.0
17.3,0.281254492159424,16.3,44.1,9.5,4.5,37.9,31.0,26.0,0.012987012987012988,0.07849829351535836,8.1,0.0
14.1,0.32500421872363294,14.4,43.6,9.1,4.2,38.3,24.3,22.1,0.012987012987012988,0.07508532423208192,9.4,
14.0,0.3312541796613771,11.3,42.1,8.2,3.7,35.8,19.6,20.6,0.012987012987012988,0.08532423208191126,6.6,0.0
17.1,0.3125042968481447,13.7,45.1,9.6,4.4,40.5,24.2,23.9,0.012987012987012988,0.17406143344709898,8.9,0.0
8.7,0.45000343747851573,11.2,39.5,7.5,3.3,36.1,24.3,21.5,0.0,0.21843003412969286,6.1,
17.1,0.281254492159424,18.5,43.7,9.4,4.2,39.3,18.3,24.8,0.0,0.4744027303754267,9.7,
22.7,0.2187548827819826,26.1,47.1,11.5,5.5,39.3,29.2,29.2,0.012987012987012988,0.5870307167235495,10.8,0.0
14.4,0.3625039843500978,13.2,41.2,8.3,3.8,37.2,21.0,22.5,0.012987012987012988,0.10580204778156999,6.8,
21.5,0.2312548046574709,24.4,48.5,11.1,5.2,40.4,27.7,28.2,0.012987012987012988,0.10238907849829351,9.1,0.0
21.0,0.23750476559521502,17.9,48.7,11.0,5.0,41.6,19.9,25.3,0.012987012987012988,0.10921501706484643,8.1,0.0
13.4,0.34375410153686536,9.5,41.3,8.0,3.6,38.8,25.7,20.6,0.012987012987012988,0.09556313993174062,7.4,
15.8,0.27500453122167984,21.4,45.5,9.8,4.5,39.7,22.3,25.5,0.0,0.45051194539249145,9.4,
20.6,0.2500046874707033,26.4,47.7,10.7,5.1,40.1,20.7,29.6,0.012987012987012988,0.1945392491467577,8.4,0.0
14.6,0.3750039062255861,8.1,34.9,6.1,2.8,31.7,22.3,17.0,0.06493506493506494,0.061433447098976114,8.8,
12.8,0.3750039062255861,9.8,42.0,7.4,3.4,37.2,18.6,19.1,0.012987012987012988,0.1296928327645051,7.8,0.0
14.0,0.34375410153686536,16.1,43.6,8.8,3.9,38.7,21.9,22.4,0.0,0.18430034129692835,9.3,0.0
20.5,0.2625046093461916,17.3,45.2,9.9,4.6,38.5,28.0,27.1,0.012987012987012988,0.09556313993174062,8.9,0.0
20.1,0.2562546484084474,23.6,46.3,11.0,5.2,40.6,18.1,27.6,0.012987012987012988,0.2218430034129693,10.4,0.0
14.4,0.3562540234123537,15.2,41.6,8.7,3.9,38.2,21.5,23.2,0.0,0.0,6.1,
11.2,0.3562540234123537,8.3,38.4,7.0,3.3,35.6,29.6,20.3,0.012987012987012988,0.09215017064846417,6.3,
22.1,0.2625046093461916,22.9,46.7,9.9,4.7,38.5,26.1,27.6,0.012987012987012988,0.14334470989761094,8.9,0.0
24.0,0.22500484371972673,27.9,47.2,10.5,5.0,38.8,27.5,30.1,0.0,0.18430034129692835,8.4,0.0
11.4,0.38750382810107437,9.2,39.9,7.1,3.4,35.3,27.5,17.5,0.07792207792207792,0.07167235494880547,7.1,1.0
10.5,0.4250035937275392,11.8,39.2,7.2,3.2,35.7,24.2,19.4,0.0,0.07849829351535836,8.2,
14.7,0.31875425778588884,16.3,43.9,8.7,4.0,38.5,24.6,23.0,0.0,0.5255972696245734,8.4,
17.9,0.31875425778588884,18.5,43.6,9.0,4.2,38.3,28.7,26.9,0.012987012987012988,0.11945392491467577,8.3,0.0
18.4,0.27500453122167984,19.1,45.7,9.8,4.6,39.4,23.9,25.9,0.012987012987012988,0.17406143344709898,9.5,0.0
15.1,0.32500421872363294,13.0,43.9,8.9,4.1,37.8,24.0,23.5,0.012987012987012988,0.15017064846416384,8.3,0.0
36.2,0.19375503903100605,23.8,48.2,10.7,5.3,39.7,28.8,32.3,0.0,0.32764505119453924,8.7,0.0
15.5,0.34375410153686536,11.9,35.2,6.6,3.0,33.8,23.8,19.3,0.025974025974025976,0.09897610921501707,7.0,0.0
15.7,0.3562540234123537,16.9,44.0,9.0,4.3,38.7,25.6,25.1,0.012987012987012988,0.10580204778156999,7.5,0.0
11.6,0.3562540234123537,10.0,39.5,7.3,3.2,35.6,23.7,21.4,0.0,0.19795221843003413,6.4,
13.1,0.33750414059912126,13.3,42.8,8.5,3.8,38.3,23.6,22.3,0.012987012987012988,0.18430034129692835,7.9,0.0
21.4,0.2500046874707033,21.0,47.2,10.2,4.8,40.6,26.0,26.1,0.0,0.20477815699658705,8.2,0.0
22.5,0.23750476559521502,20.6,45.4,10.3,4.8,40.3,21.7,26.7,0.012987012987012988,0.10580204778156999,10.3,0.0
15.7,0.31875425778588884,15.2,42.9,8.4,3.9,37.9,26.9,24.2,0.012987012987012988,0.11262798634812288,7.5,0.0
16.9,0.28750445309716816,17.5,44.3,9.1,4.2,39.5,33.2,24.5,0.012987012987012988,0.11604095563139932,8.3,0.0
9.2,0.4250035937275392,7.9,41.5,7.1,3.2,36.6,28.6,19.5,0.012987012987012988,0.09556313993174062,6.3,0.0
16.8,0.3000043749726564,19.6,46.0,9.5,4.4,39.7,19.4,27.1,0.0,0.2832764505119454,10.3,0.0
15.0,0.3062543359104006,17.9,43.1,9.2,4.2,39.0,25.5,24.7,0.012987012987012988,0.19795221843003413,7.8,0.0
19.1,0.281254492159424,16.6,44.6,9.6,4.4,39.6,30.7,24.5,0.012987012987012988,0.07849829351535836,9.4,0.0
22.4,0.2625046093461916,19.9,46.4,9.9,4.6,39.5,21.7,26.9,0.012987012987012988,0.11604095563139932,7.6,0.0
18.1,0.2562546484084474,18.5,45.8,10.1,4.6,40.4,30.9,24.6,0.012987012987012988,0.13651877133105803,9.9,0.0
8.0,0.44375347654077163,7.3,35.3,5.9,2.6,31.9,22.3,19.6,0.012987012987012988,0.09215017064846417,6.3,
8.4,0.4750032812294923,13.0,39.2,7.1,3.2,35.5,23.7,19.4,0.012987012987012988,0.12286689419795221,9.4,
12.0,0.3500040624746095,12.4,43.8,7.8,3.6,37.0,26.2,22.7,0.012987012987012988,0.1604095563139932,7.5,0.0
6.8,0.5250029687314455,7.4,39.0,7.1,3.1,36.2,20.1,19.9,0.0,0.11604095563139932,6.2,
15.9,0.3000043749726564,12.3,42.1,8.1,3.7,37.5,32.1,21.3,0.012987012987012988,0.08191126279863481,7.3,0.0
18.7,0.3562540234123537,11.7,35.4,6.5,3.0,32.2,24.1,19.6,0.025974025974025976,0.08532423208191126,9.0,
14.2,0.32500421872363294,12.4,42.2,8.4,3.8,38.1,21.3,21.4,0.0,0.13651877133105803,8.7,0.0
23.6,0.2312548046574709,23.7,47.5,10.7,5.0,40.5,30.4,26.5,0.012987012987012988,0.09556313993174062,8.4,0.0
21.7,0.2187548827819826,19.0,43.3,8.8,4.1,36.7,31.0,24.9,0.012987012987012988,0.07508532423208192,7.6,0.0
9.1,0.43750351560302747,9.0,40.3,7.5,3.3,37.0,18.1,17.1,0.012987012987012988,0.08873720136518773,7.8,
15.1,0.27500453122167984,11.2,42.1,10.9,4.9,41.3,21.6,19.5,0.012987012987012988,0.11604095563139932,16.6,0.0
13.3,0.3312541796613771,11.4,42.1,8.6,3.9,39.3,23.9,21.3,0.012987012987012988,0.10580204778156999,12.1,
13.0,0.36875394528784194,16.5,37.3,7.7,3.7,33.5,27.1,23.1,0.012987012987012988,0.15699658703071673,15.1,0.0
20.8,0.28750445309716816,21.6,42.1,9.2,4.3,39.4,28.2,27.2,0.012987012987012988,0.5494880546075085,16.6,0.0
9.2,0.4250035937275392,10.6,40.8,8.1,3.6,39.1,21.7,20.8,0.012987012987012988,0.08191126279863481,11.6,
13.8,0.3125042968481447,12.9,37.8,7.8,3.6,34.8,28.1,21.0,0.012987012987012988,0.10921501706484643,14.0,
20.0,0.2625046093461916,20.8,44.2,10.0,4.7,38.6,24.3,26.8,0.025974025974025976,0.11945392491467577,12.9,
13.3,0.31875425778588884,15.9,39.9,8.6,3.9,38.4,21.2,24.2,0.012987012987012988,0.5358361774744027,12.5,
8.7,0.4875032031049806,13.4,37.5,7.3,3.3,36.2,19.2,22.0,0.012987012987012988,0.08873720136518773,11.7,
21.0,0.23750476559521502,19.3,47.7,12.0,5.7,42.0,22.4,26.8,0.0,0.16382252559726962,14.1,0.0
13.8,0.34375410153686536,13.1,40.4,8.3,3.8,36.5,26.4,23.0,0.025974025974025976,0.08873720136518773,11.9,0.0
12.0,0.3312541796613771,12.9,46.7,11.5,5.0,41.7,24.5,20.4,0.012987012987012988,0.08191126279863481,14.3,0.0
12.8,0.40000374997656263,10.3,32.7,5.6,2.9,30.3,21.3,18.6,0.1168831168831169,0.06825938566552901,13.4,1.0
17.5,0.31875425778588884,20.5,41.4,9.1,4.2,38.4,22.9,24.4,0.012987012987012988,0.12286689419795221,14.2,0.0
19.4,0.27500453122167984,19.3,45.4,10.5,4.9,41.1,20.1,25.7,0.0,0.10580204778156999,13.2,0.0
13.9,0.3062543359104006,11.9,40.4,8.5,3.9,37.2,21.4,21.5,0.012987012987012988,0.09215017064846417,11.7,0.0
12.5,0.31875425778588884,12.9,42.1,9.0,4.2,36.5,21.9,22.6,0.012987012987012988,0.13310580204778158,13.1,0.0
18.2,0.2562546484084474,21.8,42.7,9.8,4.7,40.1,25.5,25.7,0.0,0.0,14.2,0.0
13.3,0.3812538671633302,9.7,37.4,7.1,3.5,36.1,23.6,18.3,0.03896103896103896,0.06484641638225257,12.0,
16.8,0.26875457028393573,19.5,45.8,10.6,4.9,40.5,24.2,25.7,0.0,0.23549488054607512,14.2,0.0
10.9,0.3625039843500978,8.1,36.1,6.7,3.0,33.9,24.8,18.1,0.03896103896103896,0.06484641638225257,10.7,
12.4,0.3562540234123537,15.1,41.2,8.6,4.0,39.1,21.5,21.7,0.012987012987012988,0.09897610921501707,13.2,0.0
10.6,0.43750351560302747,13.0,42.2,9.4,4.1,40.2,21.7,18.6,0.012987012987012988,0.09897610921501707,13.7,
14.0,0.3125042968481447,15.0,42.3,9.0,4.2,38.0,30.4,23.4,0.012987012987012988,0.10238907849829351,12.9,0.0
16.7,0.29375441403491226,18.4,40.7,8.7,4.0,37.3,31.9,26.1,0.012987012987012988,0.24573378839590446,15.0,
14.7,0.31875425778588884,19.0,41.9,9.5,4.4,39.1,21.6,25.2,0.0,0.12286689419795221,12.2,
12.1,0.3625039843500978,12.7,38.5,7.9,3.8,36.5,23.5,23.6,0.012987012987012988,0.2696245733788396,11.8,0.0
9.9,0.4125036718520509,9.6,38.1,7.0,3.3,36.0,27.8,20.3,0.012987012987012988,0.09897610921501707,11.3,
16.0,0.3062543359104006,16.0,43.3,9.4,4.2,39.1,24.5,24.7,0.0,0.10580204778156999,13.1,0.0
13.8,0.31875425778588884,15.4,43.7,9.7,4.5,37.9,24.5,24.4,0.012987012987012988,0.21160409556313994,13.2,0.0
9.8,0.40000374997656263,13.6,41.3,9.0,4.0,38.7,18.9,21.5,0.0,0.0,10.2,0.0
18.8,0.3000043749726564,18.5,42.8,9.4,4.4,38.7,23.1,27.6,0.0,0.2764505119453925,12.5,
16.3,0.26875457028393573,19.6,44.2,9.9,4.6,39.5,22.3,26.4,0.012987012987012988,0.09897610921501707,13.3,0.0
16.5,0.2500046874707033,20.7,47.7,11.7,5.3,42.8,20.4,24.1,0.0,0.09215017064846417,14.9,0.0
12.4,0.3000043749726564,18.4,43.1,9.3,4.3,39.8,22.4,23.9,0.0,0.10580204778156999,14.5,
17.0,0.29375441403491226,11.8,37.2,7.8,3.5,34.7,26.5,20.8,0.012987012987012988,0.08532423208191126,13.3,0.0
15.0,0.28750445309716816,17.5,40.6,9.1,4.2,37.4,21.2,24.1,0.012987012987012988,0.1296928327645051,14.0,0.0
13.5,0.36875394528784194,10.2,43.1,9.3,4.1,39.8,22.9,20.5,0.012987012987012988,0.1296928327645051,10.6,
9.2,0.40000374997656263,12.7,38.3,7.2,3.3,35.2,23.9,21.5,0.012987012987012988,0.1296928327645051,11.6,
8.8,0.46250335935400405,7.6,33.1,5.4,2.6,30.1,22.5,17.7,0.03896103896103896,0.11262798634812288,10.4,
19.8,0.24375472653295915,21.5,42.8,9.8,4.7,38.8,27.3,28.8,0.012987012987012988,0.1296928327645051,12.0,0.0
16.1,0.31875425778588884,16.8,42.0,10.0,4.6,39.5,22.8,24.7,0.0,0.13651877133105803,12.5,
11.7,0.36875394528784194,14.1,40.0,8.2,3.8,36.7,23.6,24.1,0.012987012987012988,0.10921501706484643,12.1,
9.6,0.45000343747851573,9.7,36.2,6.9,3.1,34.7,27.4,20.2,0.025974025974025976,0.10580204778156999,10.4,
15.4,0.34375410153686536,15.0,34.8,6.1,3.0,32.0,20.4,23.4,0.012987012987012988,0.16382252559726962,12.9,
16.1,0.28750445309716816,21.1,45.8,10.8,5.0,41.6,19.3,26.7,0.0,0.0,12.7,0.0
16.5,0.3125042968481447,18.1,41.1,9.1,4.3,37.2,24.1,25.4,0.012987012987012988,0.10238907849829351,15.8,0.0
13.8,0.28750445309716816,18.9,42.6,9.6,4.5,38.5,21.1,25.1,0.012987012987012988,0.1262798634812287,12.8,0.0
4.1,0.7375016406147462,4.8,32.7,5.4,2.3,32.2,18.2,12.8,0.012987012987012988,0.05802047781569966,6.3,
8.0,0.4875032031049806,8.0,36.9,6.6,2.9,35.4,24.1,18.1,0.012987012987012988,0.14334470989761094,9.5,
22.6,0.3062543359104006,13.5,39.9,7.6,4.1,31.9,22.5,18.5,0.012987012987012988,0.10921501706484643,16.9,0.0
11.6,0.3937537890388185,24.9,38.4,8.8,4.0,36.8,21.9,21.6,0.0,0.19795221843003413,21.3,0.0
10.1,0.40000374997656263,13.5,32.9,6.4,3.1,32.8,26.8,19.2,0.012987012987012988,0.17747440273037546,17.8,
28.0,0.27500453122167984,13.6,42.3,7.8,4.5,33.3,29.6,19.5,0.03896103896103896,0.05802047781569966,14.6,
18.5,0.31875425778588884,10.4,38.7,8.1,4.0,33.6,22.2,19.7,0.012987012987012988,0.12286689419795221,14.5,0.0
20.7,0.3062543359104006,11.8,32.5,5.9,3.1,29.4,24.2,18.1,0.012987012987012988,0.09897610921501707,16.7,0.0
20.0,0.281254492159424,18.6,43.6,8.5,4.7,34.9,22.5,22.1,0.012987012987012988,0.14334470989761094,15.1,
20.1,0.26875457028393573,21.6,43.6,10.0,5.2,36.4,21.2,23.4,0.012987012987012988,0.21843003412969286,22.2,0.0
24.6,0.29375441403491226,10.5,30.2,5.4,2.9,27.3,19.6,16.5,0.025974025974025976,0.07849829351535836,16.8,
6.7,0.5437528515446779,7.0,32.2,5.8,2.7,30.6,23.8,14.1,0.0,0.06825938566552901,12.2,
21.4,0.26875457028393573,14.3,44.1,9.2,4.7,36.9,24.8,22.0,0.012987012987012988,0.12286689419795221,16.8,0.0
27.0,0.281254492159424,19.5,45.9,9.5,5.1,35.8,22.3,21.1,0.0,0.4914675767918089,18.7,0.0
8.1,0.4875032031049806,10.6,32.8,6.2,2.8,32.0,21.1,18.2,0.012987012987012988,0.19112627986348124,13.0,
23.8,0.27500453122167984,21.2,44.3,10.1,5.3,38.1,22.8,22.8,0.012987012987012988,0.10580204778156999,18.2,0.0
26.4,0.22500484371972673,20.8,42.0,9.2,5.0,35.5,20.7,24.1,0.012987012987012988,0.11262798634812288,17.4,0.0
19.6,0.31875425778588884,23.0,42.2,9.2,4.9,35.7,20.4,23.0,0.012987012987012988,0.10580204778156999,18.9,0.0
16.3,0.3000043749726564,18.4,38.9,8.8,4.0,36.8,20.3,20.4,0.012987012987012988,0.1672354948805461,19.3,0.0
15.5,0.31875425778588884,23.9,40.6,9.2,4.4,37.5,19.1,22.6,0.0,0.13651877133105803,14.0,0.0
15.3,0.38750382810107437,13.0,46.5,10.4,4.9,39.8,24.5,16.4,0.012987012987012988,0.08532423208191126,18.0,0.0
13.7,0.3812538671633302,19.8,36.0,8.1,3.6,34.8,24.8,18.9,0.012987012987012988,0.10580204778156999,20.3,0.0
12.7,0.4250035937275392,20.8,32.5,7.5,3.4,33.7,25.3,17.8,0.012987012987012988,0.09215017064846417,21.6,
30.7,0.22500484371972673,29.7,51.4,11.0,6.7,37.8,19.8,24.6,0.0,0.3242320819112628,13.1,0.0
14.4,0.32500421872363294,17.2,42.8,9.4,4.4,37.9,20.2,19.2,0.0,0.13310580204778158,19.5,0.0
10.8,0.4312535546652833,7.4,35.9,6.1,3.1,32.6,28.6,16.9,0.025974025974025976,0.09556313993174062,13.2,
9.1,0.44375347654077163,14.7,34.4,6.9,3.1,33.2,23.1,18.2,0.025974025974025976,0.09215017064846417,15.3,0.0
14.0,0.3625039843500978,14.9,41.2,8.8,4.4,37.2,20.1,21.6,0.012987012987012988,0.1296928327645051,17.3,
21.1,0.2500046874707033,21.5,47.1,9.2,5.4,37.2,23.7,22.8,0.012987012987012988,0.13993174061433447,18.5,0.0
28.0,0.23750476559521502,21.9,44.3,10.0,5.8,34.7,21.2,28.0,0.012987012987012988,0.13310580204778158,17.7,0.0
25.9,0.22500484371972673,26.0,43.4,10.2,5.4,36.6,25.6,25.8,0.0,0.09897610921501707,16.6,0.0
11.6,0.4062537109143068,8.3,40.2,7.8,3.8,36.2,23.6,18.8,0.0,0.19795221843003413,14.2,
20.7,0.29375441403491226,13.7,44.6,8.9,4.8,37.0,33.4,21.7,0.012987012987012988,0.07508532423208192,15.5,0.0
16.5,0.3000043749726564,15.4,45.4,10.1,5.0,39.4,22.7,20.2,0.0,0.17064846416382254,17.5,
16.7,0.3000043749726564,15.6,43.5,8.8,4.8,36.9,21.4,21.3,0.012987012987012988,0.09897610921501707,16.3,
14.5,0.31875425778588884,16.7,39.6,8.6,4.0,36.6,23.2,21.6,0.0,0.23890784982935154,18.3,
19.3,0.29375441403491226,16.7,39.4,8.4,4.3,34.0,19.1,20.9,0.0,0.0,17.8,0.0
11.6,0.4250035937275392,11.3,40.5,7.7,3.6,35.7,21.7,16.2,0.012987012987012988,0.11604095563139932,14.8,
14.4,0.38750382810107437,12.9,38.5,6.7,3.7,32.9,27.1,18.8,0.012987012987012988,0.17064846416382254,16.7,
6.0,0.6562521484240724,5.1,32.3,6.0,2.5,32.8,18.9,12.1,0.0,0.061433447098976114,9.9,
13.4,0.3500040624746095,16.5,40.1,8.6,4.1,37.1,24.3,20.2,0.0,0.0,19.6,
19.2,0.32500421872363294,15.6,40.0,7.6,4.1,34.0,23.6,18.9,0.012987012987012988,0.19112627986348124,17.7,
20.4,0.27500453122167984,20.5,43.4,9.7,5.1,37.0,20.7,21.3,0.012987012987012988,0.08873720136518773,15.8,
16.3,0.3500040624746095,12.3,43.1,10.1,4.8,38.8,22.2,18.8,0.012987012987012988,0.11945392491467577,18.2,0.0
13.8,0.3312541796613771,15.0,41.9,10.8,4.7,39.6,20.2,18.4,0.012987012987012988,0.08191126279863481,21.5,0.0
25.5,0.27500453122167984,14.3,40.7,7.3,4.3,31.4,29.2,20.6,0.06493506493506494,0.06484641638225257,14.3,
20.7,0.27500453122167984,16.8,44.7,8.8,4.7,37.0,22.8,21.3,0.012987012987012988,0.27303754266211605,15.5,0.0
16.9,0.29375441403491226,18.4,38.1,8.4,3.9,36.4,22.9,19.5,0.012987012987012988,0.08532423208191126,16.1,0.0
23.2,0.17500515621777363,22.2,51.5,12.2,7.0,39.2,20.9,23.0,0.0,0.0,17.5,0.0
22.2,0.2625046093461916,16.5,39.8,8.7,4.5,35.9,23.6,21.5,0.012987012987012988,0.07167235494880547,19.4,0.0
13.2,0.27500453122167984,8.3,42.4,10.2,4.2,40.0,20.6,13.7,0.012987012987012988,0.08532423208191126,18.9,0.0
23.4,0.2562546484084474,23.6,43.7,9.9,5.3,36.2,23.3,24.5,0.0,0.0,19.0,0.0
20.0,0.28750445309716816,20.4,48.0,9.6,5.1,39.4,23.5,20.4,0.0,0.310580204778157,16.8,
